date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score,is_quantity_outlier,is_total_amount_outlier
2025-07-16,P016,Black Tea Leaves,Beverages,False,365,22,100.0,70.0,2200.0,Wednesday,False,False,7,2025,29,14.7,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-07-17,P016,Black Tea Leaves,Beverages,False,365,17,100.0,70.0,1700.0,Thursday,False,False,7,2025,29,19.3,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-07-18,P016,Black Tea Leaves,Beverages,False,365,16,100.0,70.0,1600.0,Friday,False,False,7,2025,29,17.5,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-07-19,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Saturday,True,False,7,2025,29,16.1,0.0,Sunny,1,0.3,0.0,False,False
2025-07-20,P016,Black Tea Leaves,Beverages,False,365,20,100.0,70.0,2000.0,Sunday,True,False,7,2025,29,16.9,0.0,Sunny,1,0.3,0.0,False,False
2025-07-21,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Monday,False,False,7,2025,30,16.3,0.0,Overcast,1,0.3,0.0,False,False
2025-07-22,P016,Black Tea Leaves,Beverages,False,365,15,100.0,70.0,1500.0,Tuesday,False,False,7,2025,30,17.1,0.0,Sunny,1,0.3,0.0,False,False
2025-07-23,P016,Black Tea Leaves,Beverages,False,365,16,100.0,70.0,1600.0,Wednesday,False,False,7,2025,30,16.3,0.0,Overcast,1,0.3,0.0,False,False
2025-07-24,P016,Black Tea Leaves,Beverages,False,365,20,100.0,70.0,2000.0,Thursday,False,False,7,2025,30,16.8,0.0,Overcast,1,0.3,0.0,False,False
2025-07-25,P016,Black Tea Leaves,Beverages,False,365,23,100.0,70.0,2300.0,Friday,False,False,7,2025,30,18.0,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-07-26,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Saturday,True,False,7,2025,30,17.9,0.0,Sunny,1,0.3,0.0,False,False
2025-07-27,P016,Black Tea Leaves,Beverages,False,365,31,100.0,70.0,3100.0,Sunday,True,False,7,2025,30,19.2,0.0,Sunny,1,0.3,0.0,False,False
2025-07-28,P016,Black Tea Leaves,Beverages,False,365,19,100.0,70.0,1900.0,Monday,False,False,7,2025,31,17.6,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-07-29,P016,Black Tea Leaves,Beverages,False,365,20,100.0,70.0,2000.0,Tuesday,False,False,7,2025,31,17.0,0.0,Sunny,1,0.3,0.0,False,False
2025-07-30,P016,Black Tea Leaves,Beverages,False,365,18,100.0,70.0,1800.0,Wednesday,False,False,7,2025,31,19.4,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-07-31,P016,Black Tea Leaves,Beverages,False,365,18,100.0,70.0,1800.0,Thursday,False,False,7,2025,31,16.7,0.0,Overcast,1,0.3,0.0,False,False
2025-08-01,P016,Black Tea Leaves,Beverages,False,365,19,100.0,70.0,1900.0,Friday,False,False,8,2025,31,14.7,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-08-02,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Saturday,True,False,8,2025,31,19.2,0.0,Sunny,1,0.3,0.0,False,False
2025-08-03,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Sunday,True,False,8,2025,31,18.4,0.0,Sunny,1,0.3,0.0,False,False
2025-08-04,P016,Black Tea Leaves,Beverages,False,365,19,100.0,70.0,1900.0,Monday,False,False,8,2025,32,18.0,0.0,Sunny,1,0.3,0.0,False,False
2025-08-05,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Tuesday,False,False,8,2025,32,19.2,0.0,Sunny,1,0.3,0.0,False,False
2025-08-06,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Wednesday,False,False,8,2025,32,17.3,0.0,Overcast,1,0.3,0.0,False,False
2025-08-07,P016,Black Tea Leaves,Beverages,False,365,22,100.0,70.0,2200.0,Thursday,False,False,8,2025,32,14.8,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-08-08,P016,Black Tea Leaves,Beverages,False,365,16,100.0,70.0,1600.0,Friday,False,False,8,2025,32,19.3,2.7,Light Rain,1,0.3,0.0,False,False
2025-08-09,P016,Black Tea Leaves,Beverages,False,365,41,100.0,70.0,4100.0,Saturday,True,False,8,2025,32,16.3,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-08-10,P016,Black Tea Leaves,Beverages,False,365,26,100.0,70.0,2600.0,Sunday,True,False,8,2025,32,18.1,0.0,Sunny,1,0.3,0.0,False,False
2025-08-11,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Monday,False,False,8,2025,33,14.2,0.0,Overcast,1,0.3,0.0,False,False
2025-08-12,P016,Black Tea Leaves,Beverages,False,365,20,100.0,70.0,2000.0,Tuesday,False,False,8,2025,33,19.1,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-08-13,P016,Black Tea Leaves,Beverages,False,365,19,100.0,70.0,1900.0,Wednesday,False,False,8,2025,33,14.3,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-08-14,P016,Black Tea Leaves,Beverages,False,365,23,100.0,70.0,2300.0,Thursday,False,False,8,2025,33,19.8,0.0,Sunny,1,0.3,0.0,False,False
2025-08-15,P016,Black Tea Leaves,Beverages,False,365,0,100.0,70.0,0.0,Friday,False,False,8,2025,33,17.5,0.0,Sunny,1,0.3,0.0,False,False
2025-08-16,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Saturday,True,False,8,2025,33,19.2,0.0,Overcast,1,0.3,0.0,False,False
2025-08-17,P016,Black Tea Leaves,Beverages,False,365,36,100.0,70.0,3600.0,Sunday,True,False,8,2025,33,18.6,0.0,Sunny,1,0.3,0.0,False,False
2025-08-18,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Monday,False,False,8,2025,34,20.8,0.0,Sunny,1,0.3,0.0,False,False
2025-08-19,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Tuesday,False,False,8,2025,34,18.6,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-08-20,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Wednesday,False,False,8,2025,34,19.8,0.0,Sunny,1,0.3,0.0,False,False
2025-08-21,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Thursday,False,False,8,2025,34,17.2,0.0,Sunny,1,0.3,0.0,False,False
2025-08-22,P016,Black Tea Leaves,Beverages,False,365,12,100.0,70.0,1200.0,Friday,False,False,8,2025,34,15.7,0.0,Sunny,1,0.3,0.0,False,False
2025-08-23,P016,Black Tea Leaves,Beverages,False,365,34,100.0,70.0,3400.0,Saturday,True,False,8,2025,34,19.5,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-08-24,P016,Black Tea Leaves,Beverages,False,365,35,100.0,70.0,3500.0,Sunday,True,False,8,2025,34,15.6,0.0,Sunny,1,0.3,0.0,False,False
2025-08-25,P016,Black Tea Leaves,Beverages,False,365,21,100.0,70.0,2100.0,Monday,False,False,8,2025,35,19.1,0.0,Sunny,1,0.3,0.0,False,False
2025-08-26,P016,Black Tea Leaves,Beverages,False,365,14,100.0,70.0,1400.0,Tuesday,False,False,8,2025,35,16.4,2.1,Light Rain,1,0.3,0.0,False,False
2025-08-27,P016,Black Tea Leaves,Beverages,False,365,36,100.0,70.0,3600.0,Wednesday,False,False,8,2025,35,18.6,0.7,Light Rain,1,0.3,0.0,False,False
2025-08-28,P016,Black Tea Leaves,Beverages,False,365,23,100.0,70.0,2300.0,Thursday,False,False,8,2025,35,19.0,0.0,Overcast,1,0.3,0.0,False,False
2025-08-29,P016,Black Tea Leaves,Beverages,False,365,17,100.0,70.0,1700.0,Friday,False,False,8,2025,35,17.7,0.0,Sunny,1,0.3,0.0,False,False
2025-08-30,P016,Black Tea Leaves,Beverages,False,365,26,100.0,70.0,2600.0,Saturday,True,False,8,2025,35,18.6,0.0,Sunny,1,0.3,0.0,False,False
2025-08-31,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Sunday,True,False,8,2025,35,17.2,6.2,Heavy Rain,1,0.3,0.0,False,False
2025-09-01,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Monday,False,False,9,2025,36,20.5,0.0,Overcast,2,0.3,0.0,False,False
2025-09-02,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Tuesday,False,False,9,2025,36,21.4,1.3,Light Rain,2,0.3,0.0,False,False
2025-09-03,P016,Black Tea Leaves,Beverages,False,365,37,100.0,70.0,3700.0,Wednesday,False,False,9,2025,36,20.8,0.0,Overcast,2,0.3,0.0,False,False
2025-09-04,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Thursday,False,False,9,2025,36,20.5,0.0,Overcast,2,0.3,0.0,False,False
2025-09-05,P016,Black Tea Leaves,Beverages,False,365,32,100.0,70.0,3200.0,Friday,False,False,9,2025,36,20.7,0.0,Partly Cloudy,2,0.3,0.0,False,False
2025-09-06,P016,Black Tea Leaves,Beverages,False,365,43,100.0,70.0,4300.0,Saturday,True,False,9,2025,36,19.2,0.0,Partly Cloudy,2,0.3,0.0,False,False
2025-09-07,P016,Black Tea Leaves,Beverages,False,365,42,100.0,70.0,4200.0,Sunday,True,False,9,2025,36,19.6,0.0,Partly Cloudy,2,0.3,0.0,False,False
2025-09-08,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Monday,False,False,9,2025,37,21.4,1.1,Heavy Rain,2,0.3,0.0,False,False
2025-09-09,P016,Black Tea Leaves,Beverages,False,365,21,100.0,70.0,2100.0,Tuesday,False,False,9,2025,37,19.4,0.0,Sunny,2,0.3,0.0,False,False
2025-09-10,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Wednesday,False,False,9,2025,37,18.3,0.0,Sunny,2,0.3,0.0,False,False
2025-09-11,P016,Black Tea Leaves,Beverages,False,365,31,100.0,70.0,3100.0,Thursday,False,False,9,2025,37,21.9,0.0,Overcast,2,0.3,0.0,False,False
2025-09-12,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Friday,False,False,9,2025,37,17.7,6.5,Heavy Rain,2,0.3,0.0,False,False
2025-09-13,P016,Black Tea Leaves,Beverages,False,365,43,100.0,70.0,4300.0,Saturday,True,False,9,2025,37,17.6,0.0,Sunny,2,0.3,0.0,False,False
2025-09-14,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Sunday,True,False,9,2025,37,20.5,0.0,Partly Cloudy,2,0.3,0.0,False,False
2025-09-15,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Monday,False,False,9,2025,38,20.3,9.2,Light Rain,1,0.3,0.0,False,False
2025-09-16,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Tuesday,False,False,9,2025,38,21.8,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-09-17,P016,Black Tea Leaves,Beverages,False,365,20,100.0,70.0,2000.0,Wednesday,False,False,9,2025,38,19.5,0.0,Sunny,1,0.3,0.0,False,False
2025-09-18,P016,Black Tea Leaves,Beverages,False,365,22,100.0,70.0,2200.0,Thursday,False,False,9,2025,38,17.4,0.0,Sunny,1,0.3,0.0,False,False
2025-09-19,P016,Black Tea Leaves,Beverages,False,365,17,100.0,70.0,1700.0,Friday,False,False,9,2025,38,21.9,0.0,Sunny,1,0.3,0.0,False,False
2025-09-20,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Saturday,True,False,9,2025,38,20.5,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-09-21,P016,Black Tea Leaves,Beverages,False,365,23,100.0,70.0,2300.0,Sunday,True,False,9,2025,38,19.0,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-09-22,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Monday,False,False,9,2025,39,19.2,0.0,Sunny,1,0.3,0.0,False,False
2025-09-23,P016,Black Tea Leaves,Beverages,False,365,19,100.0,70.0,1900.0,Tuesday,False,False,9,2025,39,17.2,3.0,Heavy Rain,1,0.3,0.0,False,False
2025-09-24,P016,Black Tea Leaves,Beverages,False,365,32,100.0,70.0,3200.0,Wednesday,False,False,9,2025,39,19.7,6.3,Light Rain,1,0.3,0.0,False,False
2025-09-25,P016,Black Tea Leaves,Beverages,False,365,35,100.0,70.0,3500.0,Thursday,False,False,9,2025,39,21.8,0.0,Sunny,1,0.3,0.0,False,False
2025-09-26,P016,Black Tea Leaves,Beverages,False,365,32,100.0,70.0,3200.0,Friday,False,False,9,2025,39,19.7,0.0,Sunny,1,0.3,0.0,False,False
2025-09-27,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Saturday,True,False,9,2025,39,19.1,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-09-28,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Sunday,True,False,9,2025,39,20.4,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-09-29,P016,Black Tea Leaves,Beverages,False,365,16,100.0,70.0,1600.0,Monday,False,False,9,2025,40,20.0,0.0,Sunny,1,0.3,0.0,False,False
2025-09-30,P016,Black Tea Leaves,Beverages,False,365,26,100.0,70.0,2600.0,Tuesday,False,False,9,2025,40,19.4,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-10-01,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Wednesday,False,False,10,2025,40,18.6,16.7,Heavy Rain,1,0.3,0.0,False,False
2025-10-02,P016,Black Tea Leaves,Beverages,False,365,35,100.0,70.0,3500.0,Thursday,False,False,10,2025,40,19.7,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-10-03,P016,Black Tea Leaves,Beverages,False,365,17,100.0,70.0,1700.0,Friday,False,False,10,2025,40,22.5,9.7,Heavy Rain,1,0.3,0.0,False,False
2025-10-04,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Saturday,True,False,10,2025,40,20.7,0.0,Overcast,1,0.3,0.0,False,False
2025-10-05,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Sunday,True,False,10,2025,40,21.6,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-10-06,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Monday,False,False,10,2025,41,21.3,20.9,Light Rain,1,0.3,0.0,False,False
2025-10-07,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Tuesday,False,False,10,2025,41,22.4,2.1,Light Rain,1,0.3,0.0,False,False
2025-10-08,P016,Black Tea Leaves,Beverages,False,365,22,100.0,70.0,2200.0,Wednesday,False,False,10,2025,41,20.6,0.0,Sunny,1,0.3,0.0,False,False
2025-10-09,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Thursday,False,False,10,2025,41,19.7,0.0,Overcast,1,0.3,0.0,False,False
2025-10-10,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Friday,False,True,10,2025,41,21.4,0.0,Overcast,1,0.3,0.0,False,False
2025-10-11,P016,Black Tea Leaves,Beverages,False,365,19,100.0,70.0,1900.0,Saturday,True,False,10,2025,41,20.3,9.0,Heavy Rain,1,0.3,0.0,False,False
2025-10-12,P016,Black Tea Leaves,Beverages,False,365,34,100.0,70.0,3400.0,Sunday,True,False,10,2025,41,22.7,0.0,Overcast,1,0.3,0.0,False,False
2025-10-13,P016,Black Tea Leaves,Beverages,False,365,14,100.0,70.0,1400.0,Monday,False,False,10,2025,42,21.5,0.0,Overcast,1,0.3,0.0,False,False
2025-10-14,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Tuesday,False,False,10,2025,42,23.2,1.2,Light Rain,1,0.3,0.0,False,False
2025-10-15,P016,Black Tea Leaves,Beverages,False,365,23,100.0,70.0,2300.0,Wednesday,False,False,10,2025,42,24.5,0.0,Overcast,1,0.3,0.0,False,False
2025-10-16,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Thursday,False,False,10,2025,42,20.5,0.0,Overcast,1,0.3,0.0,False,False
2025-10-17,P016,Black Tea Leaves,Beverages,False,365,35,100.0,70.0,3500.0,Friday,False,False,10,2025,42,20.5,9.8,Light Rain,1,0.3,0.0,False,False
2025-10-18,P016,Black Tea Leaves,Beverages,False,365,40,100.0,70.0,4000.0,Saturday,True,False,10,2025,42,20.4,0.0,Overcast,1,0.3,0.0,False,False
2025-10-19,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Sunday,True,False,10,2025,42,20.8,30.8,Light Rain,1,0.3,0.0,False,False
2025-10-20,P016,Black Tea Leaves,Beverages,False,365,49,100.0,70.0,4900.0,Monday,False,True,10,2025,43,23.7,21.2,Light Rain,1,0.3,0.0,False,False
2025-10-21,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Tuesday,False,False,10,2025,43,19.9,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-10-22,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Wednesday,False,False,10,2025,43,21.7,12.6,Light Rain,1,0.3,0.0,False,False
2025-10-23,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Thursday,False,False,10,2025,43,19.1,0.0,Overcast,1,0.3,0.0,False,False
2025-10-24,P016,Black Tea Leaves,Beverages,False,365,23,100.0,70.0,2300.0,Friday,False,False,10,2025,43,18.9,1.7,Light Rain,1,0.3,0.0,False,False
2025-10-25,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Saturday,True,False,10,2025,43,22.7,48.3,Light Rain,1,0.3,0.0,False,False
2025-10-26,P016,Black Tea Leaves,Beverages,False,365,34,100.0,70.0,3400.0,Sunday,True,False,10,2025,43,20.7,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-10-27,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Monday,False,False,10,2025,44,24.1,5.8,Heavy Rain,1,0.3,0.0,False,False
2025-10-28,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Tuesday,False,False,10,2025,44,23.6,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-10-29,P016,Black Tea Leaves,Beverages,False,365,31,100.0,70.0,3100.0,Wednesday,False,False,10,2025,44,21.8,51.1,Light Rain,1,0.3,0.0,False,False
2025-10-30,P016,Black Tea Leaves,Beverages,False,365,46,100.0,70.0,4600.0,Thursday,False,False,10,2025,44,22.2,0.0,Sunny,1,0.3,0.0,False,False
2025-10-31,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Friday,False,False,10,2025,44,22.3,0.0,Overcast,1,0.3,0.0,False,False
2025-11-01,P016,Black Tea Leaves,Beverages,False,365,32,100.0,70.0,3200.0,Saturday,True,False,11,2025,44,21.5,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-11-02,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Sunday,True,False,11,2025,44,20.1,0.0,Sunny,0,0.3,0.0,False,False
2025-11-03,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Monday,False,False,11,2025,45,20.1,5.7,Light Rain,0,0.3,0.0,False,False
2025-11-04,P016,Black Tea Leaves,Beverages,False,365,17,100.0,70.0,1700.0,Tuesday,False,False,11,2025,45,19.3,66.3,Light Rain,1,0.3,0.0,False,False
2025-11-05,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Wednesday,False,False,11,2025,45,22.1,0.0,Overcast,0,0.3,0.0,False,False
2025-11-06,P016,Black Tea Leaves,Beverages,False,365,21,100.0,70.0,2100.0,Thursday,False,False,11,2025,45,20.2,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-11-07,P016,Black Tea Leaves,Beverages,False,365,21,100.0,70.0,2100.0,Friday,False,False,11,2025,45,23.0,0.0,Sunny,1,0.3,0.0,False,False
2025-11-08,P016,Black Tea Leaves,Beverages,False,365,32,100.0,70.0,3200.0,Saturday,True,False,11,2025,45,20.7,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-11-09,P016,Black Tea Leaves,Beverages,False,365,34,100.0,70.0,3400.0,Sunday,True,False,11,2025,45,17.8,18.6,Light Rain,0,0.3,0.0,False,False
2025-11-10,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Monday,False,False,11,2025,46,21.2,0.0,Sunny,0,0.3,0.0,False,False
2025-11-11,P016,Black Tea Leaves,Beverages,False,365,21,100.0,70.0,2100.0,Tuesday,False,False,11,2025,46,21.8,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-11-12,P016,Black Tea Leaves,Beverages,False,365,18,100.0,70.0,1800.0,Wednesday,False,False,11,2025,46,18.0,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-11-13,P016,Black Tea Leaves,Beverages,False,365,18,100.0,70.0,1800.0,Thursday,False,False,11,2025,46,21.3,20.0,Heavy Rain,0,0.3,0.0,False,False
2025-11-14,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Friday,False,False,11,2025,46,20.5,49.1,Light Rain,1,0.3,0.0,False,False
2025-11-15,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Saturday,True,False,11,2025,46,20.7,11.4,Light Rain,0,0.3,0.0,False,False
2025-11-16,P016,Black Tea Leaves,Beverages,False,365,26,100.0,70.0,2600.0,Sunday,True,False,11,2025,46,22.8,0.0,Sunny,0,0.3,0.0,False,False
2025-11-17,P016,Black Tea Leaves,Beverages,False,365,26,100.0,70.0,2600.0,Monday,False,False,11,2025,47,17.8,0.0,Overcast,0,0.3,0.0,False,False
2025-11-18,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Tuesday,False,False,11,2025,47,21.8,0.0,Overcast,1,0.3,0.0,False,False
2025-11-19,P016,Black Tea Leaves,Beverages,False,365,18,100.0,70.0,1800.0,Wednesday,False,False,11,2025,47,22.5,4.9,Light Rain,0,0.3,0.0,False,False
2025-11-20,P016,Black Tea Leaves,Beverages,False,365,16,100.0,70.0,1600.0,Thursday,False,False,11,2025,47,19.6,102.3,Light Rain,0,0.3,0.0,False,False
2025-11-21,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Friday,False,False,11,2025,47,19.6,31.3,Light Rain,1,0.3,0.0,False,False
2025-11-22,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Saturday,True,False,11,2025,47,22.3,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-11-23,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Sunday,True,False,11,2025,47,20.8,0.0,Overcast,0,0.3,0.0,False,False
2025-11-24,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Monday,False,False,11,2025,48,20.6,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-11-25,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Tuesday,False,False,11,2025,48,19.8,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-11-26,P016,Black Tea Leaves,Beverages,False,365,36,100.0,70.0,3600.0,Wednesday,False,False,11,2025,48,21.6,0.0,Sunny,0,0.3,0.0,False,False
2025-11-27,P016,Black Tea Leaves,Beverages,False,365,20,100.0,70.0,2000.0,Thursday,False,False,11,2025,48,19.9,7.0,Heavy Rain,0,0.3,0.0,False,False
2025-11-28,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Friday,False,False,11,2025,48,18.9,3.1,Light Rain,1,0.3,0.0,False,False
2025-11-29,P016,Black Tea Leaves,Beverages,False,365,0,100.0,70.0,0.0,Saturday,True,False,11,2025,48,22.2,8.2,Light Rain,1,0.3,0.0,False,False
2025-11-30,P016,Black Tea Leaves,Beverages,False,365,41,100.0,70.0,4100.0,Sunday,True,False,11,2025,48,20.4,0.0,Sunny,1,0.3,0.0,False,False
2025-12-01,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Monday,False,False,12,2025,49,19.8,5.2,Light Rain,0,0.3,0.0,False,False
2025-12-02,P016,Black Tea Leaves,Beverages,False,365,0,100.0,70.0,0.0,Tuesday,False,False,12,2025,49,20.0,4.9,Heavy Rain,1,0.3,0.0,False,False
2025-12-03,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Wednesday,False,False,12,2025,49,22.1,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-12-04,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Thursday,False,False,12,2025,49,21.0,0.0,Overcast,0,0.3,0.0,False,False
2025-12-05,P016,Black Tea Leaves,Beverages,False,365,33,100.0,70.0,3300.0,Friday,False,False,12,2025,49,21.5,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-12-06,P016,Black Tea Leaves,Beverages,False,365,35,100.0,70.0,3500.0,Saturday,True,False,12,2025,49,18.8,0.0,Sunny,0,0.3,0.0,False,False
2025-12-07,P016,Black Tea Leaves,Beverages,False,365,38,100.0,70.0,3800.0,Sunday,True,False,12,2025,49,21.0,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-12-08,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Monday,False,False,12,2025,50,17.7,0.0,Sunny,0,0.3,0.0,False,False
2025-12-09,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Tuesday,False,False,12,2025,50,22.8,0.0,Partly Cloudy,1,0.3,0.0,False,False
2025-12-10,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Wednesday,False,False,12,2025,50,21.8,0.0,Sunny,0,0.3,0.0,False,False
2025-12-11,P016,Black Tea Leaves,Beverages,False,365,29,100.0,70.0,2900.0,Thursday,False,False,12,2025,50,20.8,0.0,Overcast,0,0.3,0.0,False,False
2025-12-12,P016,Black Tea Leaves,Beverages,False,365,62,100.0,70.0,6200.0,Friday,False,True,12,2025,50,17.5,0.0,Sunny,1,0.3,0.0,False,False
2025-12-13,P016,Black Tea Leaves,Beverages,False,365,32,100.0,70.0,3200.0,Saturday,True,False,12,2025,50,19.5,0.0,Partly Cloudy,0,0.3,0.0,False,False
2025-12-14,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Sunday,True,False,12,2025,50,18.9,9.0,Light Rain,0,0.3,0.0,False,False
2025-12-15,P016,Black Tea Leaves,Beverages,False,365,26,100.0,70.0,2600.0,Monday,False,False,12,2025,51,19.9,4.6,Heavy Rain,0,0.3,0.0,False,False
2025-12-16,P016,Black Tea Leaves,Beverages,False,365,26,100.0,70.0,2600.0,Tuesday,False,False,12,2025,51,21.5,7.6,Light Rain,1,0.3,0.0,False,False
2025-12-17,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Wednesday,False,False,12,2025,51,19.4,0.0,Overcast,0,0.3,0.0,False,False
2025-12-18,P016,Black Tea Leaves,Beverages,False,365,32,100.0,70.0,3200.0,Thursday,False,False,12,2025,51,22.7,0.0,Partly Cloudy,0,0.3,0.0,False,False
